0	1732207005.007000	0.000000	9.014694
1	1732207005.007010	0.000010	8.705872
2	1732207005.007020	0.000020	8.705872
3	1732207005.007030	0.000030	8.705872
4	1732207005.007040	0.000040	8.705872
5	1732207005.007050	0.000050	8.705872
6	1732207005.007060	0.000060	8.705872
7	1732207005.007070	0.000070	8.705872
8	1732207005.007080	0.000080	8.705872
9	1732207005.007090	0.000090	8.705872
10	1732207005.007100	0.000100	8.705872
11	1732207005.007110	0.000110	8.705872
12	1732207005.007120	0.000120	8.705872
13	1732207005.007130	0.000130	8.705872
14	1732207005.007140	0.000140	8.705872
15	1732207005.007150	0.000150	8.705872
16	1732207005.007160	0.000160	8.705872
17	1732207005.007170	0.000170	8.705872
18	1732207005.007180	0.000180	8.705872
19	1732207005.007190	0.000190	8.705872
20	1732207005.007200	0.000200	8.705872
21	1732207005.007210	0.000210	8.705872
22	1732207005.007220	0.000220	8.705872
23	1732207005.007230	0.000230	8.705872
24	1732207005.007240	0.000240	8.705872
25	1732207005.007250	0.000250	8.705872
26	1732207005.007260	0.000260	8.691162
27	1732207005.007270	0.000270	8.705872
28	1732207005.007280	0.000280	8.705872
29	1732207005.007290	0.000290	8.705872
30	1732207005.007300	0.000300	8.705872
31	1732207005.007310	0.000310	8.705872
32	1732207005.007320	0.000320	8.705872
33	1732207005.007330	0.000330	8.705872
34	1732207005.007340	0.000340	8.705872
35	1732207005.007350	0.000350	8.705872
36	1732207005.007360	0.000360	8.705872
37	1732207005.007370	0.000370	8.705872
38	1732207005.007380	0.000380	8.705872
39	1732207005.007390	0.000390	8.705872
40	1732207005.007400	0.000400	8.705872
41	1732207005.007410	0.000410	8.705872
42	1732207005.007420	0.000420	8.705872
43	1732207005.007430	0.000430	8.705872
44	1732207005.007440	0.000440	8.705872
45	1732207005.007450	0.000450	8.705872
46	1732207005.007460	0.000460	8.705872
47	1732207005.007470	0.000470	8.705872
48	1732207005.007480	0.000480	8.705872
49	1732207005.007490	0.000490	8.705872
50	1732207005.007500	0.000500	8.705872
51	1732207005.007510	0.000510	8.705872
52	1732207005.007520	0.000520	8.705872
53	1732207005.007530	0.000530	8.705872
54	1732207005.007540	0.000540	8.705872
55	1732207005.007550	0.000550	8.705872
56	1732207005.007560	0.000560	8.705872
57	1732207005.007570	0.000570	8.705872
58	1732207005.007580	0.000580	8.705872
59	1732207005.007590	0.000590	8.705872
60	1732207005.007600	0.000600	8.705872
61	1732207005.007610	0.000610	8.705872
62	1732207005.007620	0.000620	8.705872
63	1732207005.007630	0.000630	8.705872
64	1732207005.007640	0.000640	8.705872
65	1732207005.007650	0.000650	8.705872
66	1732207005.007660	0.000660	8.705872
67	1732207005.007670	0.000670	8.705872
68	1732207005.007680	0.000680	8.705872
69	1732207005.007690	0.000690	8.705872
70	1732207005.007700	0.000700	8.705872
71	1732207005.007710	0.000710	8.705872
72	1732207005.007720	0.000720	8.705872
73	1732207005.007730	0.000730	8.705872
74	1732207005.007740	0.000740	8.720581
75	1732207005.007750	0.000750	8.705872
76	1732207005.007760	0.000760	8.705872
77	1732207005.007770	0.000770	8.705872
78	1732207005.007780	0.000780	8.705872
79	1732207005.007790	0.000790	8.691162
