0	1732210019.899000	0.000000	9.014694
1	1732210019.899010	0.000010	8.705872
2	1732210019.899020	0.000020	8.705872
3	1732210019.899030	0.000030	8.705872
4	1732210019.899040	0.000040	8.705872
5	1732210019.899050	0.000050	8.705872
6	1732210019.899060	0.000060	8.705872
7	1732210019.899070	0.000070	8.705872
8	1732210019.899080	0.000080	8.705872
9	1732210019.899090	0.000090	8.705872
10	1732210019.899100	0.000100	8.705872
11	1732210019.899110	0.000110	8.705872
12	1732210019.899120	0.000120	8.705872
13	1732210019.899130	0.000130	8.705872
14	1732210019.899140	0.000140	8.705872
15	1732210019.899150	0.000150	8.705872
16	1732210019.899160	0.000160	8.705872
17	1732210019.899170	0.000170	8.705872
18	1732210019.899180	0.000180	8.705872
19	1732210019.899190	0.000190	8.705872
20	1732210019.899200	0.000200	8.705872
21	1732210019.899210	0.000210	8.705872
22	1732210019.899220	0.000220	8.705872
23	1732210019.899230	0.000230	8.705872
24	1732210019.899240	0.000240	8.705872
25	1732210019.899250	0.000250	8.705872
26	1732210019.899260	0.000260	8.705872
27	1732210019.899270	0.000270	8.705872
28	1732210019.899280	0.000280	8.705872
29	1732210019.899290	0.000290	8.705872
30	1732210019.899300	0.000300	8.705872
31	1732210019.899310	0.000310	8.705872
32	1732210019.899320	0.000320	8.705872
33	1732210019.899330	0.000330	8.705872
34	1732210019.899340	0.000340	8.705872
35	1732210019.899350	0.000350	8.705872
36	1732210019.899360	0.000360	8.705872
37	1732210019.899370	0.000370	8.705872
38	1732210019.899380	0.000380	8.705872
39	1732210019.899390	0.000390	8.705872
40	1732210019.899400	0.000400	8.705872
41	1732210019.899410	0.000410	8.691162
42	1732210019.899420	0.000420	8.705872
43	1732210019.899430	0.000430	8.705872
44	1732210019.899440	0.000440	8.705872
45	1732210019.899450	0.000450	8.705872
46	1732210019.899460	0.000460	8.705872
47	1732210019.899470	0.000470	8.705872
48	1732210019.899480	0.000480	8.705872
49	1732210019.899490	0.000490	8.705872
50	1732210019.899500	0.000500	8.705872
51	1732210019.899510	0.000510	8.705872
52	1732210019.899520	0.000520	8.705872
53	1732210019.899530	0.000530	8.705872
54	1732210019.899540	0.000540	8.705872
55	1732210019.899550	0.000550	8.705872
56	1732210019.899560	0.000560	8.705872
57	1732210019.899570	0.000570	8.705872
58	1732210019.899580	0.000580	8.705872
59	1732210019.899590	0.000590	8.705872
60	1732210019.899600	0.000600	8.705872
61	1732210019.899610	0.000610	8.705872
62	1732210019.899620	0.000620	8.705872
63	1732210019.899630	0.000630	8.705872
64	1732210019.899640	0.000640	8.705872
65	1732210019.899650	0.000650	8.705872
66	1732210019.899660	0.000660	8.705872
67	1732210019.899670	0.000670	8.705872
68	1732210019.899680	0.000680	8.705872
69	1732210019.899690	0.000690	8.705872
70	1732210019.899700	0.000700	8.705872
71	1732210019.899710	0.000710	8.705872
72	1732210019.899720	0.000720	8.720581
73	1732210019.899730	0.000730	8.705872
74	1732210019.899740	0.000740	8.705872
75	1732210019.899750	0.000750	8.705872
76	1732210019.899760	0.000760	8.705872
77	1732210019.899770	0.000770	8.705872
78	1732210019.899780	0.000780	8.705872
79	1732210019.899790	0.000790	8.705872
80	1732210019.899800	0.000800	8.705872
81	1732210019.899810	0.000810	8.691162
82	1732210019.899820	0.000820	8.705872
83	1732210019.899830	0.000830	8.705872
84	1732210019.899840	0.000840	8.705872
85	1732210019.899850	0.000850	8.720581
86	1732210019.899860	0.000860	8.705872
87	1732210019.899870	0.000870	8.705872
88	1732210019.899880	0.000880	8.705872
89	1732210019.899890	0.000890	8.705872
90	1732210019.899900	0.000900	8.705872
91	1732210019.899910	0.000910	8.705872
92	1732210019.899920	0.000920	8.705872
93	1732210019.899930	0.000930	8.705872
94	1732210019.899940	0.000940	8.705872
95	1732210019.899950	0.000950	8.705872
96	1732210019.899960	0.000960	8.705872
