0	1731597264.992001	0.000000	3.014694
1	1731597264.992011	0.000010	3.014694
2	1731597264.992021	0.000020	3.014694
3	1731597264.992031	0.000030	3.014694
4	1731597264.992041	0.000040	3.014694
5	1731597264.992051	0.000050	3.014694
6	1731597264.992061	0.000060	3.014694
7	1731597264.992071	0.000070	3.014694
8	1731597264.992081	0.000080	3.014694
9	1731597264.992090	0.000090	3.014694
10	1731597264.992100	0.000100	3.014694
11	1731597264.992110	0.000110	3.014694
12	1731597264.992121	0.000120	3.014694
13	1731597264.992131	0.000130	3.014694
14	1731597264.992141	0.000140	3.014694
15	1731597264.992151	0.000150	3.014694
16	1731597264.992161	0.000160	3.014694
17	1731597264.992171	0.000170	3.014694
18	1731597264.992181	0.000180	3.014694
19	1731597264.992191	0.000190	3.014694
20	1731597264.992201	0.000200	3.014694
21	1731597264.992211	0.000210	3.014694
22	1731597264.992221	0.000220	3.014694
23	1731597264.992231	0.000230	3.014694
24	1731597264.992241	0.000240	3.014694
25	1731597264.992251	0.000250	3.014694
26	1731597264.992261	0.000260	3.014694
27	1731597264.992270	0.000270	3.014694
28	1731597264.992280	0.000280	3.014694
29	1731597264.992290	0.000290	3.014694
30	1731597264.992301	0.000300	3.014694
31	1731597264.992311	0.000310	3.014694
32	1731597264.992321	0.000320	3.014694
33	1731597264.992331	0.000330	3.014694
34	1731597264.992341	0.000340	3.014694
35	1731597264.992351	0.000350	3.014694
36	1731597264.992361	0.000360	3.014694
37	1731597264.992371	0.000370	3.014694
38	1731597264.992381	0.000380	3.014694
39	1731597264.992391	0.000390	3.014694
40	1731597264.992401	0.000400	3.014694
41	1731597264.992411	0.000410	3.014694
42	1731597264.992421	0.000420	3.014694
43	1731597264.992431	0.000430	3.014694
44	1731597264.992440	0.000440	3.014694
45	1731597264.992450	0.000450	3.014694
46	1731597264.992460	0.000460	3.014694
47	1731597264.992471	0.000470	3.014694
48	1731597264.992481	0.000480	3.014694
49	1731597264.992491	0.000490	3.014694
50	1731597264.992501	0.000500	3.014694
51	1731597264.992511	0.000510	3.014694
52	1731597264.992521	0.000520	3.014694
53	1731597264.992531	0.000530	3.014694
54	1731597264.992541	0.000540	3.014694
55	1731597264.992551	0.000550	3.014694
56	1731597264.992561	0.000560	3.014694
57	1731597264.992571	0.000570	3.014694
58	1731597264.992581	0.000580	3.014694
59	1731597264.992591	0.000590	3.014694
60	1731597264.992601	0.000600	3.014694
61	1731597264.992611	0.000610	3.014694
62	1731597264.992620	0.000620	3.014694
63	1731597264.992630	0.000630	3.014694
64	1731597264.992640	0.000640	3.014694
65	1731597264.992651	0.000650	3.014694
66	1731597264.992661	0.000660	3.014694
67	1731597264.992671	0.000670	3.014694
68	1731597264.992681	0.000680	3.014694
69	1731597264.992691	0.000690	3.014694
70	1731597264.992701	0.000700	3.014694
71	1731597264.992711	0.000710	3.014694
72	1731597264.992721	0.000720	3.014694
73	1731597264.992731	0.000730	3.014694
74	1731597264.992741	0.000740	3.014694
75	1731597264.992751	0.000750	3.014694
76	1731597264.992761	0.000760	3.014694
77	1731597264.992771	0.000770	3.014694
78	1731597264.992781	0.000780	3.014694
79	1731597264.992791	0.000790	3.014694
80	1731597264.992800	0.000800	3.014694
81	1731597264.992810	0.000810	3.014694
82	1731597264.992821	0.000820	3.014694
83	1731597264.992831	0.000830	3.014694
84	1731597264.992841	0.000840	3.014694
85	1731597264.992851	0.000850	3.014694
86	1731597264.992861	0.000860	3.014694
87	1731597264.992866	0.000865	3.014694
88	1731597264.992876	0.000875	10.029404
89	1731597264.992966	0.000965	3.014694
90	1731597264.992975	0.000975	3.014694
91	1731597264.992980	0.000980	2.970581
92	1731597264.992990	0.000990	3.014694
93	1731597264.993001	0.001000	3.014694
94	1731597264.993011	0.001010	3.014694
95	1731597264.993021	0.001020	3.014694
96	1731597264.993031	0.001030	3.014694
97	1731597264.993041	0.001040	3.014694
98	1731597264.993051	0.001050	3.014694
99	1731597264.993061	0.001060	3.014694
100	1731597264.993071	0.001070	3.014694
101	1731597264.993081	0.001080	3.014694
