0	1731428383.236000	0.000000	3.014694
1	1731428695.017629	311.781629	3.014694
2	1731428695.017639	311.781639	3.014694
3	1731428695.017649	311.781649	3.014694
4	1731428695.017659	311.781659	3.014694
5	1731428695.017669	311.781669	3.014694
6	1731428695.017679	311.781679	3.014694
7	1731428695.017689	311.781689	3.014694
8	1731428695.017699	311.781699	3.014694
9	1731428695.017709	311.781709	3.014694
10	1731428695.017719	311.781719	3.014694
11	1731428695.017729	311.781729	3.014694
12	1731428695.017739	311.781739	3.014694
13	1731428695.017749	311.781749	3.014694
14	1731428695.017759	311.781759	3.014694
15	1731428695.017769	311.781769	3.014694
16	1731428695.017779	311.781779	3.014694
17	1731428695.017789	311.781789	3.014694
18	1731428695.017799	311.781799	3.014694
19	1731428695.017809	311.781809	3.014694
20	1731428695.017819	311.781819	3.014694
21	1731428695.017829	311.781829	3.014694
22	1731428695.017839	311.781839	3.014694
23	1731428695.017849	311.781849	3.014694
24	1731428695.017859	311.781859	3.014694
25	1731428695.017869	311.781869	3.014694
26	1731428695.017879	311.781879	3.014694
27	1731428695.017889	311.781889	3.014694
28	1731428695.017899	311.781899	3.014694
29	1731428695.017909	311.781909	3.014694
30	1731428695.017919	311.781919	3.014694
31	1731428695.017929	311.781929	3.014694
32	1731428695.017939	311.781939	3.014694
33	1731428695.017949	311.781949	3.014694
34	1731428695.017959	311.781959	3.014694
35	1731428695.017969	311.781969	3.014694
36	1731428695.017979	311.781979	3.014694
37	1731428695.017989	311.781989	3.014694
38	1731428695.017999	311.781999	3.014694
39	1731428695.018009	311.782009	3.014694
40	1731428695.018019	311.782019	3.014694
41	1731428695.018029	311.782029	3.014694
42	1731428695.018039	311.782039	3.014694
43	1731428695.018049	311.782049	3.014694
44	1731428695.018059	311.782059	3.014694
45	1731428695.018069	311.782069	3.014694
46	1731428695.018079	311.782079	3.014694
47	1731428695.018089	311.782089	3.014694
48	1731428695.018099	311.782099	3.014694
49	1731428695.018109	311.782109	3.014694
50	1731428695.018119	311.782119	3.014694
51	1731428695.018129	311.782129	3.014694
52	1731428695.018139	311.782139	3.014694
53	1731428695.018149	311.782149	3.014694
54	1731428695.018159	311.782159	3.014694
55	1731428695.018169	311.782169	3.014694
56	1731428695.018179	311.782179	3.014694
57	1731428695.018189	311.782189	3.014694
58	1731428695.018199	311.782199	3.014694
59	1731428695.018209	311.782209	3.014694
60	1731428695.018219	311.782219	3.014694
61	1731428695.018229	311.782229	3.014694
62	1731428695.018239	311.782239	3.014694
63	1731428695.018249	311.782249	3.014694
64	1731428695.018259	311.782259	3.014694
65	1731428695.018269	311.782269	3.014694
66	1731428695.018279	311.782279	3.014694
67	1731428695.018289	311.782289	3.014694
68	1731428695.018299	311.782299	3.014694
69	1731428695.018309	311.782309	3.014694
70	1731428695.018319	311.782319	3.014694
71	1731428695.018329	311.782329	3.014694
72	1731428695.018339	311.782339	3.014694
73	1731428695.018349	311.782349	3.014694
74	1731428695.018359	311.782359	3.014694
75	1731428695.018369	311.782369	3.014694
76	1731428695.018379	311.782379	3.014694
77	1731428695.018389	311.782389	3.014694
78	1731428695.018399	311.782399	3.014694
79	1731428695.018409	311.782409	3.014694
80	1731428695.018419	311.782419	3.014694
81	1731428695.018429	311.782429	3.014694
82	1731428695.018439	311.782439	3.014694
83	1731428695.018449	311.782449	3.014694
84	1731428695.018459	311.782459	3.014694
85	1731428695.018469	311.782469	3.014694
86	1731428695.018479	311.782479	3.014694
87	1731428695.018489	311.782489	3.014694
88	1731428695.018494	311.782494	3.014694
89	1731428695.018504	311.782504	10.014694
90	1731428695.018584	311.782584	3.014694
91	1731428695.018594	311.782594	3.014694
92	1731428695.018604	311.782604	3.014694
93	1731428695.018609	311.782609	2.985291
94	1731428695.018619	311.782619	3.014694
95	1731428695.018629	311.782629	3.014694
96	1731428695.018639	311.782639	3.014694
97	1731428695.018649	311.782649	3.014694
98	1731428695.018659	311.782659	3.014694
99	1731428695.018669	311.782669	3.014694
100	1731428695.018679	311.782679	3.014694
101	1731428695.018689	311.782689	3.014694
102	1731428695.018699	311.782699	3.014694
103	1731428695.018709	311.782709	3.014694
104	1731428695.018719	311.782719	3.014694
105	1731428695.018729	311.782729	3.014694
106	1731428695.018739	311.782739	3.014694
107	1731428695.018749	311.782749	3.014694
108	1731428695.018759	311.782759	3.014694
109	1731428695.018769	311.782769	3.014694
110	1731428695.018779	311.782779	3.014694
111	1731428695.018789	311.782789	3.014694
112	1731428695.018799	311.782799	3.014694
113	1731428695.018809	311.782809	3.014694
114	1731428695.018819	311.782819	3.014694
115	1731428695.018829	311.782829	3.014694
116	1731428695.018839	311.782839	3.014694
117	1731428695.018849	311.782849	3.014694
118	1731428695.018859	311.782859	3.014694
119	1731428695.018869	311.782869	3.014694
120	1731428695.018879	311.782879	3.014694
121	1731428695.018889	311.782889	3.014694
